ID,Artigo,Sentencas,Titulo,DOI
1,9000,Solid oxide fuel cell can convert fuels rich in H-2 into electrical energy directly without pollution by electrochemical reaction with oxygen.,Electrical and sintering behaviour of Y2Zr2O7 (YZ) pyrochlore based materials:: the influence of bismuth,10.1016/j.matchemphys.2004.05.051
2,9000,The efficiency of energy conversion and durability of performance mainly depend on the oxide ion conducting solid electrolyte activity.,Electrical and sintering behaviour of Y2Zr2O7 (YZ) pyrochlore based materials:: the influence of bismuth,10.1016/j.matchemphys.2004.05.051
3,9000,"The global experience gained all these years in the SOFC development has prompted for a change from the state of the art functional electrolyte material, yttria stabilized zirconia (YSZ) having a conductivity of 0.1 S cm(-1) at 1000 degrees C to a new material, which exhibits equivalent conductivity values in the intermediate temperature range (600-700 degrees C).",Electrical and sintering behaviour of Y2Zr2O7 (YZ) pyrochlore based materials:: the influence of bismuth,10.1016/j.matchemphys.2004.05.051
4,9000,"In this work, Y2Zr2O7 (YZ), an ionic conducting stable pyrochlore based oxide prepared by glycine nitrate combustion route is systematically characterised.",Electrical and sintering behaviour of Y2Zr2O7 (YZ) pyrochlore based materials:: the influence of bismuth,10.1016/j.matchemphys.2004.05.051
5,9000,Both circular and rectangular pellets were fabricated by uniaxial compression followed by annealing at different temperatures.,Electrical and sintering behaviour of Y2Zr2O7 (YZ) pyrochlore based materials:: the influence of bismuth,10.1016/j.matchemphys.2004.05.051
6,9000,"The functional properties such as porosity, percentage thermal shrinkage in volume and percentage densification of the sintered pellets are compiled.",Electrical and sintering behaviour of Y2Zr2O7 (YZ) pyrochlore based materials:: the influence of bismuth,10.1016/j.matchemphys.2004.05.051
7,9000,Bismuth oxide is found to be an effective sintering aid in general.,Electrical and sintering behaviour of Y2Zr2O7 (YZ) pyrochlore based materials:: the influence of bismuth,10.1016/j.matchemphys.2004.05.051
8,9000,"So the effect of bismuth oxide addition on YZ was investigated through sintering studies, XRD, TGA/DTA, SEM and conductivity measurements.",Electrical and sintering behaviour of Y2Zr2O7 (YZ) pyrochlore based materials:: the influence of bismuth,10.1016/j.matchemphys.2004.05.051
9,9000,The results obtained on YZ with and without bismuth oxide addition are discussed with respect to the requirement of an electrolyte for ITSOFC application.,Electrical and sintering behaviour of Y2Zr2O7 (YZ) pyrochlore based materials:: the influence of bismuth,10.1016/j.matchemphys.2004.05.051
10,9000,(c) 2004 Published by Elsevier B.V.,Electrical and sintering behaviour of Y2Zr2O7 (YZ) pyrochlore based materials:: the influence of bismuth,10.1016/j.matchemphys.2004.05.051
